Jahr,Note,Bundesland,Anzahl
2020,2.4,BW,2440
2020,2.5,BW,2469
2020,2.6,BW,2489
2020,2.7,BW,2369
2020,2.8,BW,2350
2020,2.9,BW,2305
2020,3,BW,1967
2020,3.1,BW,1912
2020,3.2,BW,1724
2020,3.3,BW,1482
2020,3.4,BW,1184
2020,3.5,BW,829
2020,3.6,BW,428
2020,3.7,BW,133
2020,3.8,BW,34
2020,3.9,BW,8
2020,4,BW,7
2020,1,BY,883
2020,1.1,BY,598
2020,1.2,BY,745
2020,1.3,BY,917
2020,1.4,BY,1072
2020,1.5,BY,1166
2020,1.6,BY,1421
2020,1.7,BY,1515
2020,1.8,BY,1688
2020,1.9,BY,1838
2020,2,BY,1775
2020,2.1,BY,1927
2020,2.2,BY,2040
2020,2.3,BY,2138
2020,2.4,BY,2059
2020,2.5,BY,2061
2020,2.6,BY,2078
2020,2.7,BY,2034
2020,2.8,BY,1976
2020,2.9,BY,1748
2020,3,BY,1569
2020,3.1,BY,1458
2020,3.2,BY,1191
2020,3.3,BY,912
2020,3.4,BY,629
2020,3.5,BY,384
2020,3.6,BY,197
2020,3.7,BY,68
2020,3.8,BY,10
2020,3.9,BY,5
2020,4,BY,2
2020,1,HB,62
2020,1.1,HB,37
2020,1.2,HB,45
2020,1.3,HB,63
2020,1.4,HB,66
2020,1.5,HB,84
2020,1.6,HB,70
2020,1.7,HB,76
2020,1.8,HB,107
2020,1.9,HB,106
2020,2,HB,91
2020,2.1,HB,109
2020,2.2,HB,108
2020,2.3,HB,135
2020,2.4,HB,148
2020,2.5,HB,140
2020,2.6,HB,141
2020,2.7,HB,157
2020,2.8,HB,145
2020,2.9,HB,140
2020,3,HB,129
2020,3.1,HB,127
2020,3.2,HB,102
2020,3.3,HB,99
2020,3.4,HB,62
2020,3.5,HB,56
2020,3.6,HB,22
2020,3.7,HB,13
2020,3.8,HB,3
2020,3.9,HB,0
2020,4,HB,1
2020,1,HE,650
2020,1.1,HE,379
2020,1.2,HE,447
2020,1.3,HE,503
2020,1.4,HE,668
2020,1.5,HE,716
2020,1.6,HE,763
2020,1.7,HE,840
2020,1.8,HE,920
2020,1.9,HE,967
2020,2,HE,990
2020,2.1,HE,1022
2020,2.2,HE,1068
2020,2.3,HE,1132
2020,2.4,HE,1191
2020,2.5,HE,1199
2020,2.6,HE,1115
2020,2.7,HE,1146
2020,2.8,HE,1122
2020,2.9,HE,1050
2020,3,HE,939
2020,3.1,HE,939
2020,3.2,HE,794
2020,3.3,HE,666
2020,3.4,HE,520
2020,3.5,HE,323
2020,3.6,HE,194
2020,3.7,HE,87
2020,3.8,HE,22
2020,3.9,HE,11
2020,4,HE,8
2020,1,HH,194
2020,1.1,HH,138
2020,1.2,HH,155
2020,1.3,HH,215
2020,1.4,HH,226
2020,1.5,HH,264
2020,1.6,HH,291
2020,1.7,HH,311
2020,1.8,HH,382
2020,1.9,HH,392
2020,2,HH,381
2020,2.1,HH,409
2020,2.2,HH,452
2020,2.3,HH,468
2020,2.4,HH,477
2020,2.5,HH,469
2020,2.6,HH,478
2020,2.7,HH,505
2020,2.8,HH,481
2020,2.9,HH,456
2020,3,HH,435
2020,3.1,HH,412
2020,3.2,HH,330
2020,3.3,HH,309
2020,3.4,HH,205
2020,3.5,HH,156
2020,3.6,HH,63
2020,3.7,HH,20
2020,3.8,HH,3
2020,3.9,HH,0
2020,4,HH,0
2020,1,MV,131
2020,1.1,MV,69
2020,1.2,MV,82
2020,1.3,MV,144
2020,1.4,MV,136
2020,1.5,MV,132
2020,1.6,MV,162
2020,1.7,MV,185
2020,1.8,MV,212
2020,1.9,MV,220
2020,2,MV,219
2020,2.1,MV,276
2020,2.2,MV,251
2020,2.3,MV,260
2020,2.4,MV,294
2020,2.5,MV,251
2020,2.6,MV,260
2020,2.7,MV,283
2020,2.8,MV,261
2020,2.9,MV,257
2020,3,MV,212
2020,3.1,MV,235
2020,3.2,MV,210
2020,3.3,MV,173
2020,3.4,MV,93
2020,3.5,MV,73
2020,3.6,MV,19
2020,3.7,MV,3
2020,3.8,MV,0
2020,3.9,MV,0
2020,4,MV,0
2020,1,NI,56
2020,1.1,NI,36
2020,1.2,NI,57
2020,1.3,NI,70
2020,1.4,NI,92
2020,1.5,NI,143
2020,1.6,NI,138
2020,1.7,NI,192
2020,1.8,NI,250
2020,1.9,NI,281
2020,2,NI,289
2020,2.1,NI,360
2020,2.2,NI,389
2020,2.3,NI,400
2020,2.4,NI,485
2020,2.5,NI,474
2020,2.6,NI,584
2020,2.7,NI,594
2020,2.8,NI,615
2020,2.9,NI,688
2020,3,NI,650
2020,3.1,NI,700
2020,3.2,NI,630
2020,3.3,NI,631
2020,3.4,NI,476
2020,3.5,NI,342
2020,3.6,NI,179
2020,3.7,NI,70
2020,3.8,NI,12
2020,3.9,NI,1
2020,4,NI,0
2020,1,NW,1780
2020,1.1,NW,1041
2020,1.2,NW,1395
2020,1.3,NW,1590
2020,1.4,NW,1861
2020,1.5,NW,2100
2020,1.6,NW,2446
2020,1.7,NW,2587
2020,1.8,NW,2823
2020,1.9,NW,3257
2020,2,NW,3148
2020,2.1,NW,3520
2020,2.2,NW,3641
2020,2.3,NW,3684
2020,2.4,NW,4086
2020,2.5,NW,4109
2020,2.6,NW,4188
2020,2.7,NW,4181
2020,2.8,NW,4248
2020,2.9,NW,4258
2020,3,NW,3978
2020,3.1,NW,3957
2020,3.2,NW,3633
2020,3.3,NW,3162
2020,3.4,NW,2597
2020,3.5,NW,1853
2020,3.6,NW,1109
2020,3.7,NW,382
2020,3.8,NW,88
2020,3.9,NW,13
2020,4,NW,18
2020,1,RP,215
2020,1.1,RP,166
2020,1.2,RP,215
2020,1.3,RP,266
2020,1.4,RP,319
2020,1.5,RP,400
2020,1.6,RP,463
2020,1.7,RP,502
2020,1.8,RP,548
2020,1.9,RP,641
2020,2,RP,680
2020,2.1,RP,670
2020,2.2,RP,708
2020,2.3,RP,796
2020,2.4,RP,825
2020,2.5,RP,843
2020,2.6,RP,842
2020,2.7,RP,919
2020,2.8,RP,894
2020,2.9,RP,867
2020,3,RP,883
2020,3.1,RP,882
2020,3.2,RP,778
2020,3.3,RP,697
2020,3.4,RP,603
2020,3.5,RP,382
2020,3.6,RP,244
2020,3.7,RP,75
2020,3.8,RP,23
2020,3.9,RP,9
2020,4,RP,4
2020,1,SH,160
2020,1.1,SH,102
2020,1.2,SH,152
2020,1.3,SH,180
2020,1.4,SH,210
2020,1.5,SH,254
2020,1.6,SH,325
2020,1.7,SH,352
2020,1.8,SH,384
2020,1.9,SH,433
2020,2,SH,453
2020,2.1,SH,514
2020,2.2,SH,511
2020,2.3,SH,582
2020,2.4,SH,664
2020,2.5,SH,670
2020,2.6,SH,713
2020,2.7,SH,716
2020,2.8,SH,750
2020,2.9,SH,771
2020,3,SH,745
2020,3.1,SH,667
2020,3.2,SH,621
2020,3.3,SH,547
2020,3.4,SH,430
2020,3.5,SH,282
2020,3.6,SH,169
2020,3.7,SH,65
2020,3.8,SH,20
2020,3.9,SH,2
2020,4,SH,2
2020,1,SL,89
2020,1.1,SL,51
2020,1.2,SL,57
2020,1.3,SL,68
2020,1.4,SL,87
2020,1.5,SL,93
2020,1.6,SL,102
2020,1.7,SL,113
2020,1.8,SL,108
2020,1.9,SL,133
2020,2,SL,124
2020,2.1,SL,146
2020,2.2,SL,154
2020,2.3,SL,161
2020,2.4,SL,177
2020,2.5,SL,191
2020,2.6,SL,175
2020,2.7,SL,198
2020,2.8,SL,180
2020,2.9,SL,173
2020,3,SL,146
2020,3.1,SL,158
2020,3.2,SL,153
2020,3.3,SL,116
2020,3.4,SL,71
2020,3.5,SL,36
2020,3.6,SL,16
2020,3.7,SL,1
2020,3.8,SL,0
2020,3.9,SL,0
2020,4,SL,0
2020,1,SN,366
2020,1.1,SN,212
2020,1.2,SN,253
2020,1.3,SN,362
2020,1.4,SN,423
2020,1.5,SN,491
2020,1.6,SN,518
2020,1.7,SN,558
2020,1.8,SN,596
2020,1.9,SN,663
2020,2,SN,704
2020,2.1,SN,696
2020,2.2,SN,711
2020,2.3,SN,732
2020,2.4,SN,673
2020,2.5,SN,674
2020,2.6,SN,683
2020,2.7,SN,604
2020,2.8,SN,567
2020,2.9,SN,535
2020,3,SN,442
2020,3.1,SN,374
2020,3.2,SN,297
2020,3.3,SN,200
2020,3.4,SN,134
2020,3.5,SN,43
2020,3.6,SN,20
2020,3.7,SN,5
2020,3.8,SN,0
2020,3.9,SN,0
2020,4,SN,0
2020,1,ST,140
2020,1.1,ST,68
2020,1.2,ST,104
2020,1.3,ST,119
2020,1.4,ST,144
2020,1.5,ST,182
2020,1.6,ST,168
2020,1.7,ST,222
2020,1.8,ST,243
2020,1.9,ST,264
2020,2,ST,269
2020,2.1,ST,274
2020,2.2,ST,266
2020,2.3,ST,327
2020,2.4,ST,334
2020,2.5,ST,301
2020,2.6,ST,315
2020,2.7,ST,284
2020,2.8,ST,292
2020,2.9,ST,278
2020,3,ST,272
2020,3.1,ST,265
2020,3.2,ST,225
2020,3.3,ST,160
2020,3.4,ST,103
2020,3.5,ST,44
2020,3.6,ST,13
2020,3.7,ST,0
2020,3.8,ST,0
2020,3.9,ST,0
2020,4,ST,0
2020,1,TH,212
2020,1.1,TH,144
2020,1.2,TH,170
2020,1.3,TH,192
2020,1.4,TH,239
2020,1.5,TH,275
2020,1.6,TH,290
2020,1.7,TH,314
2020,1.8,TH,317
2020,1.9,TH,372
2020,2,TH,331
2020,2.1,TH,372
2020,2.2,TH,344
2020,2.3,TH,357
2020,2.4,TH,371
2020,2.5,TH,352
2020,2.6,TH,314
2020,2.7,TH,304
2020,2.8,TH,278
2020,2.9,TH,267
2020,3,TH,191
2020,3.1,TH,196
2020,3.2,TH,132
2020,3.3,TH,116
2020,3.4,TH,53
2020,3.5,TH,18
2020,3.6,TH,9
2020,3.7,TH,4
2020,3.8,TH,0
2020,3.9,TH,0
2020,4,TH,0
2021,1,BB,346
2021,1.1,BB,192
2021,1.2,BB,236
2021,1.3,BB,289
2021,1.4,BB,310
2021,1.5,BB,371
2021,1.6,BB,406
2021,1.7,BB,429
2021,1.8,BB,454
2021,1.9,BB,501
2021,2,BB,479
2021,2.1,BB,493
2021,2.2,BB,526
2021,2.3,BB,489
2021,2.4,BB,494
2021,2.5,BB,547
2021,2.6,BB,484
2021,2.7,BB,461
2021,2.8,BB,396
2021,2.9,BB,380
2021,3,BB,349
2021,3.1,BB,257
2021,3.2,BB,193
2021,3.3,BB,134
2021,3.4,BB,84
2021,3.5,BB,47
2021,3.6,BB,10
2021,3.7,BB,3
2021,3.8,BB,0
2021,3.9,BB,1
2021,4,BB,0
2021,1,BE,483
2021,1.1,BE,280
2021,1.2,BE,361
2021,1.3,BE,392
2021,1.4,BE,442
2021,1.5,BE,478
2021,1.6,BE,558
2021,1.7,BE,623
2021,1.8,BE,644
2021,1.9,BE,671
2021,2,BE,608
2021,2.1,BE,702
2021,2.2,BE,685
2021,2.3,BE,743
2021,2.4,BE,687
2021,2.5,BE,627
2021,2.6,BE,665
2021,2.7,BE,673
2021,2.8,BE,643
2021,2.9,BE,577
2021,3,BE,569
2021,3.1,BE,511
2021,3.2,BE,456
2021,3.3,BE,368
2021,3.4,BE,249
2021,3.5,BE,149
2021,3.6,BE,67
2021,3.7,BE,27
2021,3.8,BE,1
2021,3.9,BE,0
2021,4,BE,0
2021,1,BW,1588
2021,1.1,BW,832
2021,1.2,BW,1067
2021,1.3,BW,1225
2021,1.4,BW,1352
2021,1.5,BW,1555
2021,1.6,BW,1687
2021,1.7,BW,1790
2021,1.8,BW,1914
2021,1.9,BW,2058
2021,2,BW,2052
2021,2.1,BW,2113
2021,2.2,BW,2171
2021,2.3,BW,2147
2021,2.4,BW,2219
2021,2.5,BW,2112
2021,2.6,BW,2062
2021,2.7,BW,1904
2021,2.8,BW,1978
2021,2.9,BW,1743
2021,3,BW,1617
2021,3.1,BW,1444
2021,3.2,BW,1244
2021,3.3,BW,1015
2021,3.4,BW,779
2021,3.5,BW,456
2021,3.6,BW,222
2021,3.7,BW,86
2021,3.8,BW,21
2021,3.9,BW,11
2021,4,BW,0
2021,1,BY,1288
2021,1.1,BY,774
2021,1.2,BY,1052
2021,1.3,BY,1135
2021,1.4,BY,1255
2021,1.5,BY,1565
2021,1.6,BY,1655
2021,1.7,BY,1885
2021,1.8,BY,1888
2021,1.9,BY,2080
2021,2,BY,2049
2021,2.1,BY,2241
2021,2.2,BY,2274
2021,2.3,BY,2239
2021,2.4,BY,2240
2021,2.5,BY,2102
2021,2.6,BY,1969
2021,2.7,BY,1908
2021,2.8,BY,1783
2021,2.9,BY,1536
2021,3,BY,1353
2021,3.1,BY,1067
2021,3.2,BY,821
2021,3.3,BY,597
2021,3.4,BY,365
2021,3.5,BY,204
2021,3.6,BY,96
2021,3.7,BY,30
2021,3.8,BY,11
2021,3.9,BY,1
2021,4,BY,0
2021,1,HB,75
2021,1.1,HB,52
2021,1.2,HB,54
2021,1.3,HB,67
2021,1.4,HB,84
2021,1.5,HB,79
2021,1.6,HB,90
2021,1.7,HB,99
2021,1.8,HB,106
2021,1.9,HB,105
2021,2,HB,97
2021,2.1,HB,118
2021,2.2,HB,133
2021,2.3,HB,130
2021,2.4,HB,148
2021,2.5,HB,138
2021,2.6,HB,136
2021,2.7,HB,141
2021,2.8,HB,131
2021,2.9,HB,124
2021,3,HB,128
2021,3.1,HB,112
2021,3.2,HB,105
2021,3.3,HB,73
2021,3.4,HB,55
2021,3.5,HB,37
2021,3.6,HB,12
2021,3.7,HB,4
2021,3.8,HB,1
2021,3.9,HB,0
2021,4,HB,1
2021,1,HE,795
2021,1.1,HE,338
2021,1.2,HE,462
2021,1.3,HE,533
2021,1.4,HE,562
2021,1.5,HE,679
2021,1.6,HE,708
2021,1.7,HE,736
2021,1.8,HE,873
2021,1.9,HE,849
2021,2,HE,847
2021,2.1,HE,887
2021,2.2,HE,916
2021,2.3,HE,977
2021,2.4,HE,905
2021,2.5,HE,933
2021,2.6,HE,920
2021,2.7,HE,970
2021,2.8,HE,850
2021,2.9,HE,862
2021,3,HE,733
2021,3.1,HE,697
2021,3.2,HE,601
2021,3.3,HE,468
2021,3.4,HE,345
2021,3.5,HE,224
2021,3.6,HE,107
2021,3.7,HE,53
2021,3.8,HE,5
2021,3.9,HE,0
2021,4,HE,0
2021,1,HH,267
2021,1.1,HH,195
2021,1.2,HH,211
2021,1.3,HH,249
2021,1.4,HH,269
2021,1.5,HH,341
2021,1.6,HH,352
2021,1.7,HH,380
2021,1.8,HH,360
2021,1.9,HH,445
2021,2,HH,435
2021,2.1,HH,436
2021,2.2,HH,494
2021,2.3,HH,422
2021,2.4,HH,471
2021,2.5,HH,479
2021,2.6,HH,480
2021,2.7,HH,449
2021,2.8,HH,410
2021,2.9,HH,398
2021,3,HH,350
2021,3.1,HH,332
2021,3.2,HH,324
2021,3.3,HH,261
2021,3.4,HH,158
2021,3.5,HH,105
2021,3.6,HH,57
2021,3.7,HH,13
2021,3.8,HH,1
2021,3.9,HH,0
2021,4,HH,0
2021,1,MV,185
2021,1.1,MV,98
2021,1.2,MV,119
2021,1.3,MV,131
2021,1.4,MV,170
2021,1.5,MV,178
2021,1.6,MV,194
2021,1.7,MV,217
2021,1.8,MV,227
2021,1.9,MV,257
2021,2,MV,251
2021,2.1,MV,247
2021,2.2,MV,252
2021,2.3,MV,256
2021,2.4,MV,248
2021,2.5,MV,274
2021,2.6,MV,255
2021,2.7,MV,247
2021,2.8,MV,254
2021,2.9,MV,243
2021,3,MV,198
2021,3.1,MV,159
2021,3.2,MV,126
2021,3.3,MV,89
2021,3.4,MV,41
2021,3.5,MV,24
2021,3.6,MV,5
2021,3.7,MV,1
2021,3.8,MV,0
2021,3.9,MV,2
2021,4,MV,0
2021,1,NI,657
2021,1.1,NI,402
2021,1.2,NI,502
2021,1.3,NI,648
2021,1.4,NI,705
2021,1.5,NI,802
2021,1.6,NI,923
2021,1.7,NI,1053
2021,1.8,NI,1168
2021,1.9,NI,1274
2021,2,NI,1213
2021,2.1,NI,1364
2021,2.2,NI,1409
2021,2.3,NI,1576
2021,2.4,NI,1671
2021,2.5,NI,1625
2021,2.6,NI,1658
2021,2.7,NI,1601
2021,2.8,NI,1578
2021,2.9,NI,1602
2021,3,NI,1463
2021,3.1,NI,1272
2021,3.2,NI,1185
2021,3.3,NI,1044
2021,3.4,NI,805
2021,3.5,NI,519
2021,3.6,NI,250
2021,3.7,NI,83
2021,3.8,NI,11
2021,3.9,NI,0
2021,4,NI,2
2021,1,NW,2423
2021,1.1,NW,1277
2021,1.2,NW,1621
2021,1.3,NW,1891
2021,1.4,NW,2066
2021,1.5,NW,2295
2021,1.6,NW,2539
2021,1.7,NW,2888
2021,1.8,NW,2971
2021,1.9,NW,3317
2021,2,NW,3223
2021,2.1,NW,3549
2021,2.2,NW,3723
2021,2.3,NW,3877
2021,2.4,NW,3987
2021,2.5,NW,4020
2021,2.6,NW,4078
2021,2.7,NW,4016
2021,2.8,NW,3886
2021,2.9,NW,4134
2021,3,NW,3624
2021,3.1,NW,3490
2021,3.2,NW,3095
2021,3.3,NW,2888
2021,3.4,NW,2139
2021,3.5,NW,1498
2021,3.6,NW,725
2021,3.7,NW,280
2021,3.8,NW,83
2021,3.9,NW,10
2021,4,NW,5
2021,1,RP,215
2021,1.1,RP,166
2021,1.2,RP,215
2021,1.3,RP,266
2021,1.4,RP,319
2021,1.5,RP,400
2021,1.6,RP,463
2021,1.7,RP,502
2021,1.8,RP,548
2021,1.9,RP,641
2021,2,RP,680
2021,2.1,RP,670
2021,2.2,RP,708
2021,2.3,RP,796
2021,2.4,RP,825
2021,2.5,RP,843
2021,2.6,RP,842
2021,2.7,RP,919
2021,2.8,RP,894
2021,2.9,RP,867
2021,3,RP,883
2021,3.1,RP,882
2021,3.2,RP,778
2021,3.3,RP,697
2021,3.4,RP,603
2021,3.5,RP,382
2021,3.6,RP,244
2021,3.7,RP,75
2021,3.8,RP,23
2021,3.9,RP,9
2021,4,RP,4
2021,1,SH,208
2021,1.1,SH,137
2021,1.2,SH,180
2021,1.3,SH,215
2021,1.4,SH,286
2021,1.5,SH,297
2021,1.6,SH,369
2021,1.7,SH,383
2021,1.8,SH,447
2021,1.9,SH,457
2021,2,SH,615
2021,2.1,SH,507
2021,2.2,SH,601
2021,2.3,SH,604
2021,2.4,SH,573
2021,2.5,SH,664
2021,2.6,SH,638
2021,2.7,SH,673
2021,2.8,SH,661
2021,2.9,SH,611
2021,3,SH,577
2021,3.1,SH,511
2021,3.2,SH,463
2021,3.3,SH,409
2021,3.4,SH,317
2021,3.5,SH,212
2021,3.6,SH,105
2021,3.7,SH,44
2021,3.8,SH,22
2021,3.9,SH,3
2021,4,SH,6
2021,1,SL,137
2021,1.1,SL,69
2021,1.2,SL,83
2021,1.3,SL,103
2021,1.4,SL,83
2021,1.5,SL,106
2021,1.6,SL,115
2021,1.7,SL,150
2021,1.8,SL,152
2021,1.9,SL,153
2021,2,SL,139
2021,2.1,SL,168
2021,2.2,SL,175
2021,2.3,SL,148
2021,2.4,SL,176
2021,2.5,SL,182
2021,2.6,SL,167
2021,2.7,SL,176
2021,2.8,SL,189
2021,2.9,SL,170
2021,3,SL,154
2021,3.1,SL,109
2021,3.2,SL,126
2021,3.3,SL,88
2021,3.4,SL,46
2021,3.5,SL,32
2021,3.6,SL,11
2021,3.7,SL,9
2021,3.8,SL,0
2021,3.9,SL,0
2021,4,SL,0
2021,1,SN,465
2021,1.1,SN,280
2021,1.2,SN,373
2021,1.3,SN,453
2021,1.4,SN,502
2021,1.5,SN,545
2021,1.6,SN,562
2021,1.7,SN,646
2021,1.8,SN,672
2021,1.9,SN,705
2021,2,SN,686
2021,2.1,SN,737
2021,2.2,SN,679
2021,2.3,SN,675
2021,2.4,SN,696
2021,2.5,SN,610
2021,2.6,SN,576
2021,2.7,SN,548
2021,2.8,SN,507
2021,2.9,SN,410
2021,3,SN,388
2021,3.1,SN,331
2021,3.2,SN,240
2021,3.3,SN,164
2021,3.4,SN,93
2021,3.5,SN,50
2021,3.6,SN,16
2021,3.7,SN,1
2021,3.8,SN,0
2021,3.9,SN,0
2021,4,SN,0
2021,1,ST,171
2021,1.1,ST,96
2021,1.2,ST,109
2021,1.3,ST,131
2021,1.4,ST,173
2021,1.5,ST,168
2021,1.6,ST,225
2021,1.7,ST,223
2021,1.8,ST,255
2021,1.9,ST,244
2021,2,ST,273
2021,2.1,ST,284
2021,2.2,ST,277
2021,2.3,ST,281
2021,2.4,ST,255
2021,2.5,ST,295
2021,2.6,ST,278
2021,2.7,ST,275
2021,2.8,ST,264
2021,2.9,ST,249
2021,3,ST,212
2021,3.1,ST,196
2021,3.2,ST,173
2021,3.3,ST,144
2021,3.4,ST,71
2021,3.5,ST,29
2021,3.6,ST,7
2021,3.7,ST,3
2021,3.8,ST,0
2021,3.9,ST,0
2021,4,ST,0
2021,1,TH,311
2021,1.1,TH,173
2021,1.2,TH,215
2021,1.3,TH,231
2021,1.4,TH,258
2021,1.5,TH,314
2021,1.6,TH,343
2021,1.7,TH,300
2021,1.8,TH,330
2021,1.9,TH,337
2021,2,TH,361
2021,2.1,TH,318
2021,2.2,TH,328
2021,2.3,TH,347
2021,2.4,TH,346
2021,2.5,TH,294
2021,2.6,TH,251
2021,2.7,TH,261
2021,2.8,TH,250
2021,2.9,TH,199
2021,3,TH,170
2021,3.1,TH,129
2021,3.2,TH,93
2021,3.3,TH,61
2021,3.4,TH,33
2021,3.5,TH,18
2021,3.6,TH,6
2021,3.7,TH,2
2021,3.8,TH,0
2021,3.9,TH,0
2021,4,TH,0
2022,1,BB,379
2022,1.1,BB,183
2022,1.2,BB,231
2022,1.3,BB,293
2022,1.4,BB,328
2022,1.5,BB,359
2022,1.6,BB,411
2022,1.7,BB,441
2022,1.8,BB,406
2022,1.9,BB,513
2022,2,BB,440
2022,2.1,BB,506
2022,2.2,BB,504
2022,2.3,BB,480
2022,2.4,BB,479
2022,2.5,BB,513
2022,2.6,BB,490
2022,2.7,BB,431
2022,2.8,BB,436
2022,2.9,BB,348
2022,3,BB,332
2022,3.1,BB,232
2022,3.2,BB,173
2022,3.3,BB,106
2022,3.4,BB,59
2022,3.5,BB,23
2022,3.6,BB,6
2022,3.7,BB,0
2022,3.8,BB,1
2022,3.9,BB,0
2022,4,BB,0
2022,1,BE,583
2022,1.1,BE,293
2022,1.2,BE,366
2022,1.3,BE,448
2022,1.4,BE,453
2022,1.5,BE,512
2022,1.6,BE,564
2022,1.7,BE,609
2022,1.8,BE,584
2022,1.9,BE,668
2022,2,BE,635
2022,2.1,BE,661
2022,2.2,BE,694
2022,2.3,BE,695
2022,2.4,BE,694
2022,2.5,BE,718
2022,2.6,BE,706
2022,2.7,BE,705
2022,2.8,BE,655
2022,2.9,BE,615
2022,3,BE,591
2022,3.1,BE,511
2022,3.2,BE,382
2022,3.3,BE,355
2022,3.4,BE,240
2022,3.5,BE,116
2022,3.6,BE,58
2022,3.7,BE,16
2022,3.8,BE,1
2022,3.9,BE,0
2022,4,BE,0
2022,1,BW,1588
2022,1.1,BW,832
2022,1.2,BW,1067
2022,1.3,BW,1225
2022,1.4,BW,1352
2022,1.5,BW,1555
2022,1.6,BW,1687
2022,1.7,BW,1790
2022,1.8,BW,1914
2022,1.9,BW,2058
2022,2,BW,2052
2022,2.1,BW,2113
2022,2.2,BW,2171
2022,2.3,BW,2147
2022,2.4,BW,2219
2022,2.5,BW,2112
2022,2.6,BW,2062
2022,2.7,BW,1904
2022,2.8,BW,1978
2022,2.9,BW,1743
2022,3,BW,1617
2022,3.1,BW,1444
2022,3.2,BW,1244
2022,3.3,BW,1015
2022,3.4,BW,779
2022,3.5,BW,456
2022,3.6,BW,222
2022,3.7,BW,86
2022,3.8,BW,21
2022,3.9,BW,11
2022,4,BW,0
2022,1,BY,1312
2022,1.1,BY,686
2022,1.2,BY,928
2022,1.3,BY,1118
2022,1.4,BY,1231
2022,1.5,BY,1504
2022,1.6,BY,1598
2022,1.7,BY,1720
2022,1.8,BY,1859
2022,1.9,BY,2022
2022,2,BY,1882
2022,2.1,BY,2056
2022,2.2,BY,2115
2022,2.3,BY,2116
2022,2.4,BY,2015
2022,2.5,BY,2104
2022,2.6,BY,1908
2022,2.7,BY,1874
2022,2.8,BY,1759
2022,2.9,BY,1549
2022,3,BY,1406
2022,3.1,BY,1170
2022,3.2,BY,999
2022,3.3,BY,674
2022,3.4,BY,404
2022,3.5,BY,259
2022,3.6,BY,129
2022,3.7,BY,48
2022,3.8,BY,9
2022,3.9,BY,8
2022,4,BY,1
2022,1,HB,120
2022,1.1,HB,47
2022,1.2,HB,51
2022,1.3,HB,52
2022,1.4,HB,83
2022,1.5,HB,86
2022,1.6,HB,83
2022,1.7,HB,99
2022,1.8,HB,82
2022,1.9,HB,116
2022,2,HB,105
2022,2.1,HB,111
2022,2.2,HB,125
2022,2.3,HB,143
2022,2.4,HB,140
2022,2.5,HB,139
2022,2.6,HB,130
2022,2.7,HB,120
2022,2.8,HB,124
2022,2.9,HB,132
2022,3,HB,112
2022,3.1,HB,123
2022,3.2,HB,102
2022,3.3,HB,97
2022,3.4,HB,62
2022,3.5,HB,41
2022,3.6,HB,17
2022,3.7,HB,7
2022,3.8,HB,3
2022,3.9,HB,0
2022,4,HB,0
2022,1,HE,834
2022,1.1,HE,409
2022,1.2,HE,522
2022,1.3,HE,602
2022,1.4,HE,596
2022,1.5,HE,695
2022,1.6,HE,740
2022,1.7,HE,740
2022,1.8,HE,799
2022,1.9,HE,863
2022,2,HE,796
2022,2.1,HE,890
2022,2.2,HE,861
2022,2.3,HE,893
2022,2.4,HE,916
2022,2.5,HE,936
2022,2.6,HE,941
2022,2.7,HE,880
2022,2.8,HE,839
2022,2.9,HE,781
2022,3,HE,711
2022,3.1,HE,655
2022,3.2,HE,574
2022,3.3,HE,463
2022,3.4,HE,366
2022,3.5,HE,228
2022,3.6,HE,111
2022,3.7,HE,29
2022,3.8,HE,4
2022,3.9,HE,1
2022,4,HE,1
2022,1,HH,255
2022,1.1,HH,159
2022,1.2,HH,187
2022,1.3,HH,255
2022,1.4,HH,264
2022,1.5,HH,310
2022,1.6,HH,352
2022,1.7,HH,374
2022,1.8,HH,423
2022,1.9,HH,409
2022,2,HH,381
2022,2.1,HH,405
2022,2.2,HH,466
2022,2.3,HH,452
2022,2.4,HH,445
2022,2.5,HH,434
2022,2.6,HH,407
2022,2.7,HH,475
2022,2.8,HH,431
2022,2.9,HH,374
2022,3,HH,376
2022,3.1,HH,360
2022,3.2,HH,289
2022,3.3,HH,261
2022,3.4,HH,168
2022,3.5,HH,133
2022,3.6,HH,70
2022,3.7,HH,20
2022,3.8,HH,1
2022,3.9,HH,0
2022,4,HH,0
2022,1,MV,212
2022,1.1,MV,87
2022,1.2,MV,93
2022,1.3,MV,138
2022,1.4,MV,154
2022,1.5,MV,178
2022,1.6,MV,190
2022,1.7,MV,215
2022,1.8,MV,197
2022,1.9,MV,219
2022,2,MV,241
2022,2.1,MV,275
2022,2.2,MV,277
2022,2.3,MV,247
2022,2.4,MV,277
2022,2.5,MV,288
2022,2.6,MV,250
2022,2.7,MV,219
2022,2.8,MV,241
2022,2.9,MV,215
2022,3,MV,217
2022,3.1,MV,158
2022,3.2,MV,129
2022,3.3,MV,83
2022,3.4,MV,48
2022,3.5,MV,27
2022,3.6,MV,8
2022,3.7,MV,1
2022,3.8,MV,0
2022,3.9,MV,0
2022,4,MV,0
2022,1,NI,674
2022,1.1,NI,373
2022,1.2,NI,484
2022,1.3,NI,650
2022,1.4,NI,741
2022,1.5,NI,795
2022,1.6,NI,876
2022,1.7,NI,972
2022,1.8,NI,1155
